id,name,condition_id,desc,cd,target_relation,show,effect_addition,aeffect_addition,citta_id,hate,script_type,param1,param2,param3,param4,param5,range_positive0,range_negative0,max_target_number0,buffid0_1,buffid0_2,buffid0_3,buffid0_4,buffid0_5,buffid0_6,buffid0_7,range_positive1,range_negative1,max_target_number1,buffid1_1,buffid1_2,buffid1_3,buffid1_4,buffid1_5,buffid1_6,buffid1_7,range_positive2,range_negative2,max_target_number2,buffid2_1,buffid2_2,buffid2_3,buffid2_4,buffid2_5,buffid2_6,buffid2_7,range_positive3,range_negative3,max_target_number3,buffid3_1,buffid3_2,buffid3_3,buffid3_4,buffid3_5,buffid3_6,buffid3_7,range_positive4,range_negative4,max_target_number4,buffid4_1,buffid4_2,buffid4_3,buffid4_4,buffid4_5,buffid4_6,buffid4_7,range_positive5,range_negative5,max_target_number5,buffid5_1,buffid5_2,buffid5_3,buffid5_4,buffid5_5,buffid5_6,buffid5_7,range_positive6,range_negative6,max_target_number6,buffid6_1,buffid6_2,buffid6_3,buffid6_4,buffid6_5,buffid6_6,buffid6_7,range_positive7,range_negative7,max_target_number7,buffid7_1,buffid7_2,buffid7_3,buffid7_4,buffid7_5,buffid7_6,buffid7_7,need_lv,level_up_cost
103003,曹仁技能,2,双盾暴力出击，对前方单位造成128%+75点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103003,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_2500|10900002_4
103004,曹仁技能,2,双盾暴力出击，对前方单位造成130%+100点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103004,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_4000|10900002_5
103005,曹仁技能,2,双盾暴力出击，对前方单位造成132%+125点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103005,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_6000|10900002_6
103006,曹仁技能,2,双盾暴力出击，对前方单位造成134%+150点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103006,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_8500|10900002_7
103007,曹仁技能,2,双盾暴力出击，对前方单位造成136%+175点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103007,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_11500|10900002_8
103008,曹仁技能,2,双盾暴力出击，对前方单位造成138%+200点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103008,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_15000|10900002_9
103009,曹仁技能,2,双盾暴力出击，对前方单位造成140%+225点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103009,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_19000|10900002_10
103010,曹仁技能,2,双盾暴力出击，对前方单位造成142%+250点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103010,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_23500|10900002_11
103011,曹仁技能,2,双盾暴力出击，对前方单位造成144%+275点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103011,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_28500|10900002_12
103012,曹仁技能,2,双盾暴力出击，对前方单位造成146%+300点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103012,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_34000|10900002_13
103013,曹仁技能,2,双盾暴力出击，对前方单位造成148%+325点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103013,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_40000|10900002_14
103014,曹仁技能,2,双盾暴力出击，对前方单位造成150%+350点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103014,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_46500|10900002_15
103015,曹仁技能,2,双盾暴力出击，对前方单位造成152%+375点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103015,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_53500|10900002_16
103016,曹仁技能,2,双盾暴力出击，对前方单位造成154%+400点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103016,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_61000|10900002_17
103017,曹仁技能,2,双盾暴力出击，对前方单位造成156%+425点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103017,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_69000|10900002_18
103018,曹仁技能,2,双盾暴力出击，对前方单位造成158%+450点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103018,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_77500|10900002_19
103019,曹仁技能,2,双盾暴力出击，对前方单位造成160%+475点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103019,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_90000|10900002_20
103020,曹仁技能,2,双盾暴力出击，对前方单位造成162%+500点伤害并击退，同时5秒内增加20%防御，10次受击后触发。,0,2,assetbundle/tx_cr01_skill01(matinee).matinee,0,0,-1,20,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,0.3,99,103020,103101,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,50000005_1
##张辽技能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_1000|10900002_2
104002,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_1500|10900002_3
104003,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_2500|10900002_4
104004,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_4000|10900002_5
104005,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_6000|10900002_6
104006,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_8500|10900002_7
104007,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_11500|10900002_8
104008,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_15000|10900002_9
104009,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_19000|10900002_10
104010,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_23500|10900002_11
104011,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_28500|10900002_12
104012,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_34000|10900002_13
104013,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_40000|10900002_14
104014,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104014,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_46500|10900002_15
104015,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_53500|10900002_16
104016,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_61000|10900002_17
104017,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_69000|10900002_18
104018,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_77500|10900002_19
104019,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_90000|10900002_20
104020,张辽技能,2,,10,0,assetbundle/tx_zl01_skill01(matinee).matinee,0,0,-1,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,104020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50000005_1
##华佗技能,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
