note,id,name,desc,target,break_rate,break_move,player_show,hero_show,npc_show,boss_show,logicobject_show,show,,is_loop,loop_time,is_spasmodic,deltatime,buff_type,mutex_id,mutex_lv,script_type,param1,param2,param3,param4,param5,param6,param7,param8,param9
,100014,张角技能14,,2,0,FALSE,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,88,168,,,,,,,
,100015,张角技能15,,2,0,FALSE,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,89,180,,,,,,,
,100016,张角技能16,,2,0,FALSE,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,90,192,,,,,,,
,100017,张角技能17,,2,0,FALSE,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,91,204,,,,,,,
,100018,张角技能18,,2,0,FALSE,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,92,216,,,,,,,
,100019,张角技能19,,2,0,FALSE,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,93,228,,,,,,,
,100020,张角技能20,,2,0,FALSE,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/tx_zj01_attack03_hit01(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,95,240,,,,,,,
##华雄技能##,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,101001,华雄技能1,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101002,华雄技能2,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101003,华雄技能3,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101004,华雄技能4,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101005,华雄技能5,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101006,华雄技能6,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101007,华雄技能7,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101008,华雄技能8,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101009,华雄技能9,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101010,华雄技能10,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101011,华雄技能11,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101012,华雄技能12,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101013,华雄技能13,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101014,华雄技能14,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101015,华雄技能15,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101016,华雄技能16,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101017,华雄技能17,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101018,华雄技能18,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101019,华雄技能19,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
,101020,华雄技能20,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,10,,,,,,,
##董卓技能##,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,102001,董卓技能1,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,95,15,,,,,,,
,102002,董卓技能2,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,96,30,,,,,,,
,102003,董卓技能3,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,97,45,,,,,,,
,102004,董卓技能4,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,98,60,,,,,,,
,102005,董卓技能5,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,99,75,,,,,,,
,102006,董卓技能6,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,100,90,,,,,,,
,102007,董卓技能7,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,101,105,,,,,,,
,102008,董卓技能8,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,102,120,,,,,,,
,102009,董卓技能9,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,103,135,,,,,,,
,102010,董卓技能10,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,104,150,,,,,,,
,102011,董卓技能11,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,105,165,,,,,,,
,102012,董卓技能12,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,106,180,,,,,,,
,102013,董卓技能13,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,107,195,,,,,,,
,102014,董卓技能14,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,108,210,,,,,,,
,102015,董卓技能15,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,109,225,,,,,,,
,102016,董卓技能16,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,110,240,,,,,,,
,102017,董卓技能17,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,111,255,,,,,,,
,102018,董卓技能18,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,112,270,,,,,,,
,102019,董卓技能19,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,113,285,,,,,,,
,102020,董卓技能20,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,114,300,,,,,,,
##曹仁技能##,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,103001,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,124,25,,,,,,,
,103002,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,126,50,,,,,,,
,103003,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,128,75,,,,,,,
,103004,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,130,100,,,,,,,
,103005,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,132,125,,,,,,,
,103006,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,134,150,,,,,,,
,103007,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,136,175,,,,,,,
,103008,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,138,200,,,,,,,
,103009,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,140,225,,,,,,,
,103010,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,142,250,,,,,,,
,103011,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,144,275,,,,,,,
,103012,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,146,300,,,,,,,
,103013,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,148,325,,,,,,,
,103014,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,150,350,,,,,,,
,103015,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,152,375,,,,,,,
,103016,曹仁技能,,2,0,TRUE,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,assetbundle/tx_hjl01_hurt01(matinee).matinee,assetbundle/pb_Monster_hit02(matinee).matinee,,FALSE,0,FALSE,0,-1,-1,-1,1,154,400,,,,,,,
